X,Y,Z
-3.484848485,-2.575757576,0.156576741
-3.383838384,-2.575757576,0.210649073
-3.282828283,-2.575757576,0.163288461
-3.181818182,-2.575757576,0.192192355
-3.080808081,-2.575757576,0.055979003
-2.97979798,-2.575757576,0.298233996
-2.878787879,-2.575757576,0.121893167
-2.777777778,-2.575757576,0.073202993
-2.676767677,-2.575757576,0.055150553
-2.575757576,-2.575757576,0.218031009
-2.474747475,-2.575757576,0.092239981
-2.373737374,-2.575757576,0.073860168
-2.272727273,-2.575757576,0.231781644
-2.171717172,-2.575757576,0.176909369
-2.070707071,-2.575757576,0.109270491
-1.96969697,-2.575757576,0.080383572
-1.868686869,-2.575757576,0.198063016
-1.767676768,-2.575757576,0.006325196
-1.666666667,-2.575757576,0.096514932
-1.565656566,-2.575757576,0.195022925
-1.464646465,-2.575757576,0.230749066
-1.363636364,-2.575757576,0.011338784
-1.262626263,-2.575757576,0.198855487
-1.161616162,-2.575757576,0.3011548
-1.060606061,-2.575757576,0.088327617
-0.95959596,-2.575757576,0.245830921
-0.858585859,-2.575757576,0.149927457
-0.757575758,-2.575757576,0.128823058
-0.656565657,-2.575757576,0.328196783
-0.555555556,-2.575757576,0.279478165
-0.454545455,-2.575757576,0.104047658
-0.353535354,-2.575757576,0.173126902
-0.252525253,-2.575757576,0.412843057
-0.151515152,-2.575757576,0.168196434
-0.050505051,-2.575757576,0.104867424
0.050505051,-2.575757576,0.211783997
0.151515152,-2.575757576,0.284390466
0.252525253,-2.575757576,0.124866725
0.353535354,-2.575757576,0.235850007
0.454545455,-2.575757576,0.201789479
0.555555556,-2.575757576,0.187364943
0.656565657,-2.575757576,0.143967622
0.757575758,-2.575757576,0.283625815
0.858585859,-2.575757576,0.169243296
0.95959596,-2.575757576,0.095322302
1.060606061,-2.575757576,0.370598292
1.161616162,-2.575757576,0.189383941
1.262626263,-2.575757576,0.049424735
1.363636364,-2.575757576,0.107643904
1.464646465,-2.575757576,0.186157527
1.565656566,-2.575757576,0.105032026
1.666666667,-2.575757576,0.181898586
1.767676768,-2.575757576,0.045033562
1.868686869,-2.575757576,0.023869547
1.96969697,-2.575757576,0.162538925
2.070707071,-2.575757576,0.03137402
2.171717172,-2.575757576,0.135554097
2.272727273,-2.575757576,0.115077033
2.373737374,-2.575757576,0.215995525
2.474747475,-2.575757576,0.143750124
2.575757576,-2.575757576,0.05042613
2.676767677,-2.575757576,0.023890467
2.777777778,-2.575757576,0.084960786
2.878787879,-2.575757576,0.136704806
2.97979798,-2.575757576,0.006700316
3.080808081,-2.575757576,0.192016372
3.181818182,-2.575757576,0.152988776
3.282828283,-2.575757576,0.199037533
3.383838384,-2.575757576,0.142256491
3.484848485,-2.575757576,0.212647649
3.585858586,-2.575757576,0.170321171
3.686868687,-2.575757576,0.153398594
3.787878788,-2.575757576,0.105055183
3.888888889,-2.575757576,0.006606383
3.98989899,-2.575757576,0.022031227
4.090909091,-2.575757576,0.120368273
4.191919192,-2.575757576,0.014182984
4.292929293,-2.575757576,0.04282653
4.393939394,-2.575757576,0.196028952
4.494949495,-2.575757576,0.00469916
4.595959596,-2.575757576,0.008881859
4.696969697,-2.575757576,0.079366795
4.797979798,-2.575757576,0.030621264
4.898989899,-2.575757576,0.016273479
5,-2.575757576,0.049742839
-5,-2.474747475,0.045079435
-4.898989899,-2.474747475,0.039075631
-4.797979798,-2.474747475,0.032587658
-4.696969697,-2.474747475,0.005002773
-4.595959596,-2.474747475,0.01253605
-4.494949495,-2.474747475,0.20500331
-4.393939394,-2.474747475,0.038966476
-4.292929293,-2.474747475,0.149962217
-4.191919192,-2.474747475,0.122543513
-4.090909091,-2.474747475,0.095766593
-3.98989899,-2.474747475,0.20497484
-3.888888889,-2.474747475,0.192878257
-3.787878788,-2.474747475,0.239311464
-3.686868687,-2.474747475,0.071575005
-3.585858586,-2.474747475,0.057844796
-3.484848485,-2.474747475,0.040241924
-3.383838384,-2.474747475,0.231696241
-3.282828283,-2.474747475,0.244297497
-3.181818182,-2.474747475,0.188386319
-3.080808081,-2.474747475,0.343860443
-2.97979798,-2.474747475,0.165927087
-2.878787879,-2.474747475,0.151089635
-2.777777778,-2.474747475,0.197339914
-2.676767677,-2.474747475,0.27311024
-2.575757576,-2.474747475,0.047507758
-2.474747475,-2.474747475,0.075052247
-2.373737374,-2.474747475,0.100741223
-2.272727273,-2.474747475,0.121018828
-2.171717172,-2.474747475,0.140161924
-2.070707071,-2.474747475,0.110596609
-1.96969697,-2.474747475,0.208862746
-1.868686869,-2.474747475,0.012366461
-1.767676768,-2.474747475,0.006766464
-1.666666667,-2.474747475,0.160303796
-1.565656566,-2.474747475,0.148119386
-1.464646465,-2.474747475,0.309513253
-1.363636364,-2.474747475,0.090778544
-1.262626263,-2.474747475,0.30624048
-1.161616162,-2.474747475,0.178965951
-1.060606061,-2.474747475,0.336323284
-0.95959596,-2.474747475,0.339067174
-0.858585859,-2.474747475,0.083596585
-0.757575758,-2.474747475,0.245608413
-0.656565657,-2.474747475,0.40893251
-0.555555556,-2.474747475,0.328849916
-0.454545455,-2.474747475,0.196360256
-0.353535354,-2.474747475,0.444072325
-0.252525253,-2.474747475,0.217253453
-0.151515152,-2.474747475,0.401993965
-0.050505051,-2.474747475,0.306480331
0.050505051,-2.474747475,0.454035717
0.151515152,-2.474747475,0.422965003
0.252525253,-2.474747475,0.626413767
0.353535354,-2.474747475,0.328586341
0.454545455,-2.474747475,0.332476242
0.555555556,-2.474747475,0.3206016
0.656565657,-2.474747475,0.440236549
0.757575758,-2.474747475,0.227987319
0.858585859,-2.474747475,0.286917027
0.95959596,-2.474747475,0.264115364
1.060606061,-2.474747475,0.298053955
1.161616162,-2.474747475,0.098514119
1.262626263,-2.474747475,0.14197115
1.363636364,-2.474747475,0.20910108
1.464646465,-2.474747475,0.306062234
1.565656566,-2.474747475,0.079532335
1.666666667,-2.474747475,0.215491844
1.767676768,-2.474747475,0.092330944
1.868686869,-2.474747475,0.006533439
1.96969697,-2.474747475,0.099304746
2.070707071,-2.474747475,0.096936733
2.171717172,-2.474747475,0.164385114
2.272727273,-2.474747475,0.308833102
2.373737374,-2.474747475,0.189126027
2.474747475,-2.474747475,0.146840136
2.575757576,-2.474747475,0.053367234
2.676767677,-2.474747475,0.258584231
2.777777778,-2.474747475,0.034553517
2.878787879,-2.474747475,0.133637901
2.97979798,-2.474747475,0.197627492
3.080808081,-2.474747475,0.263084849
3.181818182,-2.474747475,0.153904236
3.282828283,-2.474747475,0.008106923
3.383838384,-2.474747475,0.064854154
3.484848485,-2.474747475,0.122154264
3.585858586,-2.474747475,0.006217603
3.686868687,-2.474747475,0.061953427
3.787878788,-2.474747475,0.038086943
3.888888889,-2.474747475,0.092422358
3.98989899,-2.474747475,0.112994885
4.090909091,-2.474747475,0.210179468
4.191919192,-2.474747475,0.169585292
4.292929293,-2.474747475,0.03259179
4.393939394,-2.474747475,0.058026104
4.494949495,-2.474747475,0.060358274
4.595959596,-2.474747475,0.169914813
4.696969697,-2.474747475,0.248086486
4.797979798,-2.474747475,0.102548507
4.898989899,-2.474747475,0.127394983
5,-2.474747475,0.063705563
-5,-2.373737374,0.145191363
-4.898989899,-2.373737374,0.161865929
-4.797979798,-2.373737374,0.115849739
-4.696969697,-2.373737374,0.055120399
-4.595959596,-2.373737374,0.018931687
-4.494949495,-2.373737374,0.105382708
-4.393939394,-2.373737374,0.167773435
-4.292929293,-2.373737374,0.007986995
-4.191919192,-2.373737374,0.116776531
-4.090909091,-2.373737374,0.165782285
-3.98989899,-2.373737374,0.017113164
-3.888888889,-2.373737374,0.204470276
-3.787878788,-2.373737374,0.164259823
-3.686868687,-2.373737374,0.041874695
-3.585858586,-2.373737374,0.17202824
-3.484848485,-2.373737374,0.112963563
-3.383838384,-2.373737374,0.166228572
-3.282828283,-2.373737374,0.194757042
-3.181818182,-2.373737374,0.32717238
-3.080808081,-2.373737374,0.15122569
-2.97979798,-2.373737374,0.098758354
-2.878787879,-2.373737374,0.234495803
-2.777777778,-2.373737374,0.02887904
-2.676767677,-2.373737374,0.00749125
-2.575757576,-2.373737374,0.036336225
-2.474747475,-2.373737374,0.008535991
-2.373737374,-2.373737374,0.150725729
-2.272727273,-2.373737374,0.057656985
-2.171717172,-2.373737374,0.17016212
-2.070707071,-2.373737374,0.107119758
-1.96969697,-2.373737374,0.121578084
-1.868686869,-2.373737374,0.041814479
-1.767676768,-2.373737374,0.069255176
-1.666666667,-2.373737374,0.146196128
-1.565656566,-2.373737374,0.144577724
-1.464646465,-2.373737374,0.319933888
-1.363636364,-2.373737374,0.279095597
-1.262626263,-2.373737374,0.148562681
-1.161616162,-2.373737374,0.420029194
-1.060606061,-2.373737374,0.330784922
-0.95959596,-2.373737374,0.217439103
-0.858585859,-2.373737374,0.173640956
-0.757575758,-2.373737374,0.219916022
-0.656565657,-2.373737374,0.49294456
-0.555555556,-2.373737374,0.443704514
-0.454545455,-2.373737374,0.619486142
-0.353535354,-2.373737374,0.250309215
-0.252525253,-2.373737374,0.534720624
-0.151515152,-2.373737374,0.42430851
-0.050505051,-2.373737374,0.431566766
0.050505051,-2.373737374,0.46173781
0.151515152,-2.373737374,0.453207915
0.252525253,-2.373737374,0.28855116
0.353535354,-2.373737374,0.504392187
0.454545455,-2.373737374,0.406147172
0.555555556,-2.373737374,0.327917232
0.656565657,-2.373737374,0.304537972
0.757575758,-2.373737374,0.257661964
0.858585859,-2.373737374,0.176750551
0.95959596,-2.373737374,0.293176882
1.060606061,-2.373737374,0.285960569
1.161616162,-2.373737374,0.227866434
1.262626263,-2.373737374,0.429578345
1.363636364,-2.373737374,0.206697675
1.464646465,-2.373737374,0.232375161
1.565656566,-2.373737374,0.066880009
1.666666667,-2.373737374,0.079897445
1.767676768,-2.373737374,0.009368856
1.868686869,-2.373737374,0.0625254
1.96969697,-2.373737374,0.034368514
2.070707071,-2.373737374,0.091909684
2.171717172,-2.373737374,0.063928826
2.272727273,-2.373737374,0.002022916
2.373737374,-2.373737374,0.144813402
2.474747475,-2.373737374,0.130906993
2.575757576,-2.373737374,0.208474695
2.676767677,-2.373737374,0.165292868
2.777777778,-2.373737374,0.122128251
2.878787879,-2.373737374,0.280562053
2.97979798,-2.373737374,0.00170713
3.080808081,-2.373737374,0.103991852
3.181818182,-2.373737374,0.145958824
3.282828283,-2.373737374,0.277829404
3.383838384,-2.373737374,0.256827291
3.484848485,-2.373737374,0.287150703
3.585858586,-2.373737374,0.16601709
3.686868687,-2.373737374,0.042425607
3.787878788,-2.373737374,0.064189642
3.888888889,-2.373737374,0.200382674
3.98989899,-2.373737374,0.036969952
4.090909091,-2.373737374,0.196356204
4.191919192,-2.373737374,0.154509347
4.292929293,-2.373737374,0.069210729
4.393939394,-2.373737374,0.373465018
4.494949495,-2.373737374,0.12340663
4.595959596,-2.373737374,0.158354207
4.696969697,-2.373737374,0.066758563
4.797979798,-2.373737374,0.10003483
4.898989899,-2.373737374,0.006784729
5,-2.373737374,0.123622363
-5,-2.272727273,0.011929499
-4.898989899,-2.272727273,0.0913959
-4.797979798,-2.272727273,0.062515011
-4.696969697,-2.272727273,0.137313395
-4.595959596,-2.272727273,0.083627127
-4.494949495,-2.272727273,0.257841766
-4.393939394,-2.272727273,0.113927483
-4.292929293,-2.272727273,0.004827296
-4.191919192,-2.272727273,0.136205861
-4.090909091,-2.272727273,0.180888182
-3.98989899,-2.272727273,0.031692461
-3.888888889,-2.272727273,0.047937132
-3.787878788,-2.272727273,0.147721613
-3.686868687,-2.272727273,0.096159234
-3.585858586,-2.272727273,0.147184203
-3.484848485,-2.272727273,0.243925838
-3.383838384,-2.272727273,0.091653075
-3.282828283,-2.272727273,0.322295035
-3.181818182,-2.272727273,0.26573425
-3.080808081,-2.272727273,0.148970567
-2.97979798,-2.272727273,0.036695186
-2.878787879,-2.272727273,0.036234748
-2.777777778,-2.272727273,0.065007948
-2.676767677,-2.272727273,0.011796683
-2.575757576,-2.272727273,0.116502293
-2.474747475,-2.272727273,0.04780833
-2.373737374,-2.272727273,0.286027243
-2.272727273,-2.272727273,0.026256375
-2.171717172,-2.272727273,0.075286299
-2.070707071,-2.272727273,0.028066236
-1.96969697,-2.272727273,0.109381298
-1.868686869,-2.272727273,0.219091263
-1.767676768,-2.272727273,0.032843367
-1.666666667,-2.272727273,0.165220195
-1.565656566,-2.272727273,0.149408269
-1.464646465,-2.272727273,0.116666474
-1.363636364,-2.272727273,0.331795116
-1.262626263,-2.272727273,0.267010762
-1.161616162,-2.272727273,0.190313387
-1.060606061,-2.272727273,0.268703888
-0.95959596,-2.272727273,0.446224875
-0.858585859,-2.272727273,0.502790177
-0.757575758,-2.272727273,0.25174106
-0.656565657,-2.272727273,0.456297859
-0.555555556,-2.272727273,0.473663863
-0.454545455,-2.272727273,0.420169479
-0.353535354,-2.272727273,0.571743558
-0.252525253,-2.272727273,0.535327214
-0.151515152,-2.272727273,0.431352766
-0.050505051,-2.272727273,0.461742555
0.050505051,-2.272727273,0.558267432
0.151515152,-2.272727273,0.460208661
0.252525253,-2.272727273,0.461462295
0.353535354,-2.272727273,0.368569296
0.454545455,-2.272727273,0.489526395
0.555555556,-2.272727273,0.441952667
0.656565657,-2.272727273,0.448936437
0.757575758,-2.272727273,0.437181398
0.858585859,-2.272727273,0.414333477
0.95959596,-2.272727273,0.140521094
1.060606061,-2.272727273,0.138737099
1.161616162,-2.272727273,0.12666059
1.262626263,-2.272727273,0.172042809
1.363636364,-2.272727273,0.264506996
1.464646465,-2.272727273,0.34961306
1.565656566,-2.272727273,0.090977123
1.666666667,-2.272727273,0.127023766
1.767676768,-2.272727273,0.104221408
1.868686869,-2.272727273,0.02568538
1.96969697,-2.272727273,0.020243491
2.070707071,-2.272727273,0.196662487
2.171717172,-2.272727273,0.020948719
2.272727273,-2.272727273,0.067100687
2.373737374,-2.272727273,0.077010511
2.474747475,-2.272727273,0.041611632
2.575757576,-2.272727273,0.175435711
2.676767677,-2.272727273,0.22245146
2.777777778,-2.272727273,0.106679966
2.878787879,-2.272727273,0.208158562
2.97979798,-2.272727273,0.189745444
3.080808081,-2.272727273,0.102102777
3.181818182,-2.272727273,0.055985419
3.282828283,-2.272727273,0.049723493
3.383838384,-2.272727273,0.062573088
3.484848485,-2.272727273,0.290556401
3.585858586,-2.272727273,0.197424167
3.686868687,-2.272727273,0.216105269
3.787878788,-2.272727273,0.039262272
3.888888889,-2.272727273,0.165071968
3.98989899,-2.272727273,0.237235522
4.090909091,-2.272727273,0.158699573
4.191919192,-2.272727273,0.090461938
4.292929293,-2.272727273,0.087760063
4.393939394,-2.272727273,0.027279723
4.494949495,-2.272727273,0.090867769
4.595959596,-2.272727273,0.021643063
4.696969697,-2.272727273,0.035918918
4.797979798,-2.272727273,0.047677109
4.898989899,-2.272727273,0.042495646
5,-2.272727273,0.082092463
-5,-2.171717172,0.060233196
-4.898989899,-2.171717172,0.09439019
-4.797979798,-2.171717172,0.078778013
-4.696969697,-2.171717172,0.115128897
-4.595959596,-2.171717172,0.012200058
-4.494949495,-2.171717172,0.073825187
-4.393939394,-2.171717172,0.086351501
-4.292929293,-2.171717172,0.251245691
-4.191919192,-2.171717172,0.177730211
-4.090909091,-2.171717172,0.144845121
-3.98989899,-2.171717172,0.165257799
-3.888888889,-2.171717172,0.031503458
-3.787878788,-2.171717172,0.197595824
-3.686868687,-2.171717172,0.048169649
-3.585858586,-2.171717172,0.096782732
-3.484848485,-2.171717172,0.305009173
-3.383838384,-2.171717172,0.158686127
-3.282828283,-2.171717172,0.320502578
-3.181818182,-2.171717172,0.100205376
-3.080808081,-2.171717172,0.070035386
-2.97979798,-2.171717172,0.065805443
-2.878787879,-2.171717172,0.351136179
-2.777777778,-2.171717172,0.100887096
-2.676767677,-2.171717172,0.030002092
-2.575757576,-2.171717172,0.136488215
-2.474747475,-2.171717172,0.235656962
-2.373737374,-2.171717172,0.006645829
-2.272727273,-2.171717172,0.008029115
-2.171717172,-2.171717172,0.009650204
-2.070707071,-2.171717172,0.004429691
-1.96969697,-2.171717172,0.248140223
-1.868686869,-2.171717172,0.199789824
-1.767676768,-2.171717172,0.121490179
-1.666666667,-2.171717172,0.189258302
-1.565656566,-2.171717172,0.199763119
-1.464646465,-2.171717172,0.348899938
-1.363636364,-2.171717172,0.316135774
-1.262626263,-2.171717172,0.357740178
-1.161616162,-2.171717172,0.289778002
-1.060606061,-2.171717172,0.363939604
-0.95959596,-2.171717172,0.418173571
-0.858585859,-2.171717172,0.429694974
-0.757575758,-2.171717172,0.509605084
-0.656565657,-2.171717172,0.286147007
-0.555555556,-2.171717172,0.274703397
-0.454545455,-2.171717172,0.494621279
-0.353535354,-2.171717172,0.484655786
-0.252525253,-2.171717172,0.237231737
-0.151515152,-2.171717172,0.544200931
-0.050505051,-2.171717172,0.423735276
0.050505051,-2.171717172,0.609053172
0.151515152,-2.171717172,0.446866798
0.252525253,-2.171717172,0.506412055
0.353535354,-2.171717172,0.425461039
0.454545455,-2.171717172,0.42246882
0.555555556,-2.171717172,0.38029253
0.656565657,-2.171717172,0.460963135
0.757575758,-2.171717172,0.724254408
0.858585859,-2.171717172,0.447970599
0.95959596,-2.171717172,0.528926275
1.060606061,-2.171717172,0.445225565
1.161616162,-2.171717172,0.326892978
1.262626263,-2.171717172,0.217727064
1.363636364,-2.171717172,0.195305291
1.464646465,-2.171717172,0.38420143
1.565656566,-2.171717172,0.242033353
1.666666667,-2.171717172,0.154662978
1.767676768,-2.171717172,0.102912537
1.868686869,-2.171717172,0.236476247
1.96969697,-2.171717172,0.065290626
2.070707071,-2.171717172,0.104358556
2.171717172,-2.171717172,0.030736276
2.272727273,-2.171717172,0.089750877
2.373737374,-2.171717172,0.097075225
2.474747475,-2.171717172,0.107983528
2.575757576,-2.171717172,0.176137745
2.676767677,-2.171717172,0.205303713
2.777777778,-2.171717172,0.202935362
2.878787879,-2.171717172,0.184494796
2.97979798,-2.171717172,0.141142767
3.080808081,-2.171717172,0.281460866
3.181818182,-2.171717172,0.07039486
3.282828283,-2.171717172,0.104228215
3.383838384,-2.171717172,0.188071467
3.484848485,-2.171717172,0.280356103
3.585858586,-2.171717172,0.130551092
3.686868687,-2.171717172,0.214132512
3.787878788,-2.171717172,0.126287906
3.888888889,-2.171717172,0.05174165
3.98989899,-2.171717172,0.118936298
4.090909091,-2.171717172,0.04943058
4.191919192,-2.171717172,0.071498895
4.292929293,-2.171717172,0.040627527
4.393939394,-2.171717172,0.031772268
4.494949495,-2.171717172,0.052321497
4.595959596,-2.171717172,0.09167969
4.696969697,-2.171717172,0.110346239
4.797979798,-2.171717172,0.010630477
4.898989899,-2.171717172,0.082309262
5,-2.171717172,0.003500875
-5,-2.070707071,0.094895241
-4.898989899,-2.070707071,0.119565849
-4.797979798,-2.070707071,0.15013255
-4.696969697,-2.070707071,0.065869039
-4.595959596,-2.070707071,0.033639473
-4.494949495,-2.070707071,0.06395837
-4.393939394,-2.070707071,0.046208112
-4.292929293,-2.070707071,0.144689211
-4.191919192,-2.070707071,0.323747984
-4.090909091,-2.070707071,0.102316473
-3.98989899,-2.070707071,0.084557328
-3.888888889,-2.070707071,0.211266604
-3.787878788,-2.070707071,0.275448489
-3.686868687,-2.070707071,0.186972681
-3.585858586,-2.070707071,0.195181689
-3.484848485,-2.070707071,0.16627255
-3.383838384,-2.070707071,0.092847573
-3.282828283,-2.070707071,0.218436078
-3.181818182,-2.070707071,0.055247366
-3.080808081,-2.070707071,0.11949319
-2.97979798,-2.070707071,0.147335806
-2.878787879,-2.070707071,0.013036371
-2.777777778,-2.070707071,0.261971638
-2.676767677,-2.070707071,0.006631751
-2.575757576,-2.070707071,0.043929431
-2.474747475,-2.070707071,0.279671495
-2.373737374,-2.070707071,0.147738957
-2.272727273,-2.070707071,0.075966083
-2.171717172,-2.070707071,0.128938085
-2.070707071,-2.070707071,0.2730035
-1.96969697,-2.070707071,0.016019916
-1.868686869,-2.070707071,0.046359029
-1.767676768,-2.070707071,0.298042106
-1.666666667,-2.070707071,0.225731172
-1.565656566,-2.070707071,0.317642691
-1.464646465,-2.070707071,0.382904198
-1.363636364,-2.070707071,0.413590226
-1.262626263,-2.070707071,0.367305012
-1.161616162,-2.070707071,0.501012401
-1.060606061,-2.070707071,0.482662009
-0.95959596,-2.070707071,0.47257683
-0.858585859,-2.070707071,0.504701721
-0.757575758,-2.070707071,0.519990445
-0.656565657,-2.070707071,0.713007855
-0.555555556,-2.070707071,0.487270866
-0.454545455,-2.070707071,0.514388559
-0.353535354,-2.070707071,0.52117732
-0.252525253,-2.070707071,0.721230569
-0.151515152,-2.070707071,0.459706655
-0.050505051,-2.070707071,0.42509083
0.050505051,-2.070707071,0.467794406
0.151515152,-2.070707071,0.548850097
0.252525253,-2.070707071,0.431018443
0.353535354,-2.070707071,0.592392684
0.454545455,-2.070707071,0.434607122
0.555555556,-2.070707071,0.624175439
0.656565657,-2.070707071,0.50424785
0.757575758,-2.070707071,0.552433413
0.858585859,-2.070707071,0.500592091
0.95959596,-2.070707071,0.424157892
1.060606061,-2.070707071,0.271299415
1.161616162,-2.070707071,0.528682818
1.262626263,-2.070707071,0.399696784
1.363636364,-2.070707071,0.547336832
1.464646465,-2.070707071,0.136804484
1.565656566,-2.070707071,0.481749933
1.666666667,-2.070707071,0.278967396
1.767676768,-2.070707071,0.163306243
1.868686869,-2.070707071,0.074726993
1.96969697,-2.070707071,0.18682546
2.070707071,-2.070707071,0.174726802
2.171717172,-2.070707071,0.105762135
2.272727273,-2.070707071,0.115260822
2.373737374,-2.070707071,0.108385411
2.474747475,-2.070707071,0.068292343
2.575757576,-2.070707071,0.199517521
2.676767677,-2.070707071,0.158004582
2.777777778,-2.070707071,0.023912085
2.878787879,-2.070707071,0.033995982
2.97979798,-2.070707071,0.087772799
3.080808081,-2.070707071,0.038074635
3.181818182,-2.070707071,0.446503239
3.282828283,-2.070707071,0.185832145
3.383838384,-2.070707071,0.079411283
3.484848485,-2.070707071,0.001134098
3.585858586,-2.070707071,0.142228238
3.686868687,-2.070707071,0.060723278
3.787878788,-2.070707071,0.203045429
3.888888889,-2.070707071,0.325167257
3.98989899,-2.070707071,0.107468944
4.090909091,-2.070707071,0.059721605
4.191919192,-2.070707071,0.062021914
4.292929293,-2.070707071,0.055426525
4.393939394,-2.070707071,0.035001095
4.494949495,-2.070707071,0.292195026
4.595959596,-2.070707071,0.027752484
4.696969697,-2.070707071,0.029234832
4.797979798,-2.070707071,0.241978115
4.898989899,-2.070707071,0.149399392
5,-2.070707071,0.017980789
-5,-1.96969697,0.046742741
-4.898989899,-1.96969697,0.116251212
-4.797979798,-1.96969697,0.044148043
-4.696969697,-1.96969697,0.079343943
-4.595959596,-1.96969697,0.185032125
-4.494949495,-1.96969697,0.060994585
-4.393939394,-1.96969697,0.091555796
-4.292929293,-1.96969697,0.028613044
-4.191919192,-1.96969697,0.16379065
-4.090909091,-1.96969697,0.112534967
-3.98989899,-1.96969697,0.121405066
-3.888888889,-1.96969697,0.102441564
-3.787878788,-1.96969697,0.01729257
-3.686868687,-1.96969697,0.220530482
-3.585858586,-1.96969697,0.104604399
-3.484848485,-1.96969697,0.232848952
-3.383838384,-1.96969697,0.274893162
-3.282828283,-1.96969697,0.119439009
-3.181818182,-1.96969697,0.114495716
-3.080808081,-1.96969697,0.05743637
-2.97979798,-1.96969697,0.170951274
-2.878787879,-1.96969697,0.067763807
-2.777777778,-1.96969697,0.076704937
-2.676767677,-1.96969697,0.142916961
-2.575757576,-1.96969697,0.003837671
-2.474747475,-1.96969697,0.186037544
-2.373737374,-1.96969697,0.091896722
-2.272727273,-1.96969697,0.114155795
-2.171717172,-1.96969697,0.078120568
-2.070707071,-1.96969697,0.176410715
-1.96969697,-1.96969697,0.235979807
-1.868686869,-1.96969697,0.305675357
-1.767676768,-1.96969697,0.309148691
-1.666666667,-1.96969697,0.155227078
-1.565656566,-1.96969697,0.167262174
-1.464646465,-1.96969697,0.195954534
-1.363636364,-1.96969697,0.411287452
-1.262626263,-1.96969697,0.152617513
-1.161616162,-1.96969697,0.460986891
-1.060606061,-1.96969697,0.393490674
-0.95959596,-1.96969697,0.58149361
-0.858585859,-1.96969697,0.500203757
-0.757575758,-1.96969697,0.583475247
-0.656565657,-1.96969697,0.537826889
-0.555555556,-1.96969697,0.599800621
-0.454545455,-1.96969697,0.525320022
-0.353535354,-1.96969697,0.475304053
-0.252525253,-1.96969697,0.669326843
-0.151515152,-1.96969697,0.555307341
-0.050505051,-1.96969697,0.637522123
0.050505051,-1.96969697,0.585164504
0.151515152,-1.96969697,0.274305267
0.252525253,-1.96969697,0.394932015
0.353535354,-1.96969697,0.657968981
0.454545455,-1.96969697,0.4443928
0.555555556,-1.96969697,0.648181703
0.656565657,-1.96969697,0.695891451
0.757575758,-1.96969697,0.627777172
0.858585859,-1.96969697,0.515204298
0.95959596,-1.96969697,0.669448937
1.060606061,-1.96969697,0.438947597
1.161616162,-1.96969697,0.436364279
1.262626263,-1.96969697,0.325637907
1.363636364,-1.96969697,0.342818843
1.464646465,-1.96969697,0.394186994
1.565656566,-1.96969697,0.362210258
1.666666667,-1.96969697,0.210903759
1.767676768,-1.96969697,0.131760957
1.868686869,-1.96969697,0.131993406
1.96969697,-1.96969697,0.18803922
2.070707071,-1.96969697,0.079887784
2.171717172,-1.96969697,0.1325754
2.272727273,-1.96969697,0.020319733
2.373737374,-1.96969697,0.034951615
2.474747475,-1.96969697,0.024265987
2.575757576,-1.96969697,0.0368219
2.676767677,-1.96969697,0.080510273
2.777777778,-1.96969697,0.091771268
2.878787879,-1.96969697,0.286990734
2.97979798,-1.96969697,0.183516294
3.080808081,-1.96969697,0.125772626
3.181818182,-1.96969697,0.130632154
3.282828283,-1.96969697,0.136699717
3.383838384,-1.96969697,0.166112057
3.484848485,-1.96969697,0.186668072
3.585858586,-1.96969697,0.057544236
3.686868687,-1.96969697,0.1708619
3.787878788,-1.96969697,0.213705977
3.888888889,-1.96969697,0.092783097
3.98989899,-1.96969697,0.071196969
4.090909091,-1.96969697,0.448350244
4.191919192,-1.96969697,0.147963695
4.292929293,-1.96969697,0.179308009
4.393939394,-1.96969697,0.114935634
4.494949495,-1.96969697,0.074635494
4.595959596,-1.96969697,0.163305986
4.696969697,-1.96969697,0.047963839
4.797979798,-1.96969697,0.02767159
4.898989899,-1.96969697,0.010365705
5,-1.96969697,0.031486779
-5,-1.868686869,0.100912576
-4.898989899,-1.868686869,0.131411123
-4.797979798,-1.868686869,0.149925123
-4.696969697,-1.868686869,0.000772033
-4.595959596,-1.868686869,0.184733026
-4.494949495,-1.868686869,0.06402602
-4.393939394,-1.868686869,0.050317273
-4.292929293,-1.868686869,0.099839188
-4.191919192,-1.868686869,0.132139291
-4.090909091,-1.868686869,0.209635513
-3.98989899,-1.868686869,0.145539624
-3.888888889,-1.868686869,0.14209192
-3.787878788,-1.868686869,0.243230108
-3.686868687,-1.868686869,0.143795704
-3.585858586,-1.868686869,0.269106994
-3.484848485,-1.868686869,0.232695314
-3.383838384,-1.868686869,0.056637488
-3.282828283,-1.868686869,0.195372071
-3.181818182,-1.868686869,0.175045792
-3.080808081,-1.868686869,0.084239134
-2.97979798,-1.868686869,0.111050934
-2.878787879,-1.868686869,0.079176708
-2.777777778,-1.868686869,0.113350396
-2.676767677,-1.868686869,0.015709994
-2.575757576,-1.868686869,0.050807539
-2.474747475,-1.868686869,0.17420874
-2.373737374,-1.868686869,0.11237611
-2.272727273,-1.868686869,0.107981577
-2.171717172,-1.868686869,0.168318852
-2.070707071,-1.868686869,0.149713551
-1.96969697,-1.868686869,0.188381468
-1.868686869,-1.868686869,0.358686497
-1.767676768,-1.868686869,0.348929909
-1.666666667,-1.868686869,0.194422333
